automobile_id,car_model,engine_name,brand_name,length_mm,width_mm,height_mm,kg,search_text,rank
4074,MERCEDES BENZ C-Klasse (W204) 2011-2013,C 300 CDI 7AT RWD (231 HP),MERCEDES BENZ,4590.0,1770.0,1448.0,1735.0,MERCEDES BENZ C-Klasse (W204) 2011-2013 C 300 CDI 7AT RWD (231 HP),2
4075,MERCEDES BENZ C 63 AMG (W204) 2011-2014,6.2L V8 7AT RWD (457 HP),MERCEDES BENZ,4707.0,1770.0,1433.0,1730.0,MERCEDES BENZ C 63 AMG (W204) 2011-2014 6.2L V8 7AT RWD (457 HP),2
4076,MERCEDES BENZ C 63 AMG T-Modell (S204) 2011-2014,6.2L V8 7AT RWD (457 HP),MERCEDES BENZ,4702.0,1770.0,1448.0,1795.0,MERCEDES BENZ C 63 AMG T-Modell (S204) 2011-2014 6.2L V8 7AT RWD (457 HP),2
4077,MERCEDES BENZ C-Klasse Coupe (C204) 2011-2013,C 250 CDI 6MT RWD (204 HP),MERCEDES BENZ,4590.0,1770.0,1407.0,1655.0,MERCEDES BENZ C-Klasse Coupe (C204) 2011-2013 C 250 CDI 6MT RWD (204 HP),2
4078,MERCEDES BENZ C-Klasse Coupe AMG (C204) 2011-2016,6.2L V8 7AT RWD (457 HP),MERCEDES BENZ,4707.0,1770.0,1392.0,1730.0,MERCEDES BENZ C-Klasse Coupe AMG (C204) 2011-2016 6.2L V8 7AT RWD (457 HP),2
4079,MERCEDES BENZ SLK (R172) 2011-2016,250 CDI BlueEFICIENCY 6MT RWD (204 HP),MERCEDES BENZ,4135.0,1816.0,1303.0,1590.0,MERCEDES BENZ SLK (R172) 2011-2016 250 CDI BlueEFICIENCY 6MT RWD (204 HP),1
4080,MERCEDES BENZ CLS 63 AMG (C218) 2011-2014,5.5L V8 4Matic 7AT AWD (557 HP),MERCEDES BENZ,4940.0,1882.0,1415.0,1870.0,MERCEDES BENZ CLS 63 AMG (C218) 2011-2014 5.5L V8 4Matic 7AT AWD (557 HP),2
4081,MERCEDES BENZ ML-Klasse (W166) 2011-2015,350 BlueTEC 4MATIC 7AT AWD (258 HP),MERCEDES BENZ,4804.0,2141.0,1796.0,2175.0,MERCEDES BENZ ML-Klasse (W166) 2011-2015 350 BlueTEC 4MATIC 7AT AWD (258 HP),2
4082,2011 Mercedes-Benz ML63 AMG,5.5L V8 7AT (525 HP),MERCEDES BENZ,4821.0,1951.0,1859.0,2345.0,2011 Mercedes-Benz ML63 AMG 5.5L V8 7AT (525 HP),2
4083,MERCEDES BENZ SLS AMG Roadster (C197) 2011-2012,6.2L V8 7AT (571 HP),MERCEDES BENZ,4638.0,1938.0,1262.0,1735.0,MERCEDES BENZ SLS AMG Roadster (C197) 2011-2012 6.2L V8 7AT (571 HP),2
4084,2011 Mercedes-Benz CL 65 AMG,6.0L V12 5AT RWD (630 HP),MERCEDES BENZ,5105.0,1872.0,1427.0,2245.0,2011 Mercedes-Benz CL 65 AMG 6.0L V12 5AT RWD (630 HP),2
4085,2011 Mercedes-Benz C63 Coupé AMG Black Series,6.3 V8 7MT (516 HP),MERCEDES BENZ,4707.0,1796.0,1392.0,1635.0,2011 Mercedes-Benz C63 Coupé AMG Black Series 6.3 V8 7MT (516 HP),2
4086,2011 Mercedes-Benz C-Class T-Modell (S204),C 300 CDI 4MATIC 7AT AWD (231 HP),MERCEDES BENZ,4605.0,2009.0,1458.0,1795.0,2011 Mercedes-Benz C-Class T-Modell (S204) C 300 CDI 4MATIC 7AT AWD (231 HP),2
4087,2010 Meredes-Benz SLS AMG Coupe,6.2L V8 7AT RWD (571 HP),MERCEDES BENZ,4638.0,1938.0,1262.0,1620.0,2010 Meredes-Benz SLS AMG Coupe 6.2L V8 7AT RWD (571 HP),2
4088,MERCEDES BENZ R-Klasse (W251) 2010-2013,350 V6 Bluetec 4Matic 7AT AWD (211 HP),MERCEDES BENZ,4920.0,1920.0,1674.0,2250.0,MERCEDES BENZ R-Klasse (W251) 2010-2013 350 V6 Bluetec 4Matic 7AT AWD (211 HP),2
4089,MERCEDES BENZ CLS-Klasse (C218) 2010-2014,500 BlueEFFICIENCY 4MATIC 7AT AWD  (408 HP),MERCEDES BENZ,4940.0,1882.0,1415.0,1940.0,MERCEDES BENZ CLS-Klasse (C218) 2010-2014 500 BlueEFFICIENCY 4MATIC 7AT AWD  (408 HP),2
4090,MERCEDES BENZ VIANO 2010-2014,2.0L CDI 6MT RWD (136 HP),MERCEDES BENZ,4763.0,1900.0,1875.0,2110.0,MERCEDES BENZ VIANO 2010-2014 2.0L CDI 6MT RWD (136 HP),2
4091,2010 Mercedes-Benz CL-Class,600 V12 5AT RWD (517 HP),MERCEDES BENZ,5095.0,1872.0,1420.0,2185.0,2010 Mercedes-Benz CL-Class 600 V12 5AT RWD (517 HP),2
4092,MERCEDES BENZ R-Class Long (W251) 2010-2013,400 4MATIC 7AT (333 HP),MERCEDES BENZ,5159.0,1923.0,1664.0,2417.0,MERCEDES BENZ R-Class Long (W251) 2010-2013 400 4MATIC 7AT (333 HP),2
4093,MERCEDES BENZ E-Klasse (W212) 2009-2012,500 BlueEFFICIENCY 4Matic 7AT (408 HP),MERCEDES BENZ,4868.0,1854.0,1471.0,1985.0,MERCEDES BENZ E-Klasse (W212) 2009-2012 500 BlueEFFICIENCY 4Matic 7AT (408 HP),2
4094,MERCEDES BENZ E-Klasse Coupe (C 207) 2009-2012,500 BlueEFFICIENCY 7AT (408 HP),MERCEDES BENZ,4699.0,1786.0,1397.0,1795.0,MERCEDES BENZ E-Klasse Coupe (C 207) 2009-2012 500 BlueEFFICIENCY 7AT (408 HP),2
4095,MERCEDES BENZ E-Klasse T-Modell (S 212) 2009-2012,500 BlueEFFICIENCY 4MATIC 7AT (408 HP),MERCEDES BENZ,4895.0,1854.0,1511.0,2075.0,MERCEDES BENZ E-Klasse T-Modell (S 212) 2009-2012 500 BlueEFFICIENCY 4MATIC 7AT (408 HP),2
4096,2010 Mercedes-Benz E63 AMG,5.5 V8 7AT (525 HP),MERCEDES BENZ,4882.0,1872.0,1440.0,1840.0,2010 Mercedes-Benz E63 AMG 5.5 V8 7AT (525 HP),2
4097,MERCEDES BENZ E 63 AMG T-Modell (S212) 2009-2012,5.5L V8 7AT (525 HP),MERCEDES BENZ,4917.0,1872.0,1499.0,1945.0,MERCEDES BENZ E 63 AMG T-Modell (S212) 2009-2012 5.5L V8 7AT (525 HP),2
4098,MERCEDES BENZ SLR Stirling Moss 2009-2009,5.4 V8 Kompressor 5AT (650 HP),MERCEDES BENZ,4818.0,2192.0,1219.0,1551.0,MERCEDES BENZ SLR Stirling Moss 2009-2009 5.4 V8 Kompressor 5AT (650 HP),1
4099,MERCEDES BENZ S-Klasse (W221) 2009-2013,600 V8 L 7AT RWD (517 HP),MERCEDES BENZ,5225.0,1869.0,1478.0,2210.0,MERCEDES BENZ S-Klasse (W221) 2009-2013 600 V8 L 7AT RWD (517 HP),2
4100,MERCEDES BENZ GL-Klasse (X164) 2009-2012,450 CDI V8 7AT AWD (306 HP),MERCEDES BENZ,5088.0,1920.0,1839.0,2550.0,MERCEDES BENZ GL-Klasse (X164) 2009-2012 450 CDI V8 7AT AWD (306 HP),3
4101,MERCEDES BENZ S 65 AMG (W221) 2009-2013,6.0L V12 5AT (630 HP),MERCEDES BENZ,5250.0,1869.0,1478.0,2275.0,MERCEDES BENZ S 65 AMG (W221) 2009-2013 6.0L V12 5AT (630 HP),2
4102,MERCEDES BENZ S 63 AMG (W221) 2009-2013,5.5L V8 L 7AT (544 HP),MERCEDES BENZ,5250.0,1869.0,1476.0,2170.0,MERCEDES BENZ S 63 AMG (W221) 2009-2013 5.5L V8 L 7AT (544 HP),2
4103,MERCEDES BENZ E-Klasse Cabriolet (A207) 2009-2012,500 BlueEFFICIENCY 7AT (408 HP),MERCEDES BENZ,4696.0,1786.0,1397.0,1920.0,MERCEDES BENZ E-Klasse Cabriolet (A207) 2009-2012 500 BlueEFFICIENCY 7AT (408 HP),2
4104,MERCEDES BENZ CLS 63 AMG (C219) 2008-2010,6.2L V8 7AT (514 HP),MERCEDES BENZ,4915.0,1872.0,1389.0,1905.0,MERCEDES BENZ CLS 63 AMG (C219) 2008-2010 6.2L V8 7AT (514 HP),2
4105,MERCEDES BENZ SL-Klasse (R230) 2008-2011,600 V12 5AT RWD (517 HP),MERCEDES BENZ,4534.0,1826.0,1290.0,2045.0,MERCEDES BENZ SL-Klasse (R230) 2008-2011 600 V12 5AT RWD (517 HP),2
4106,MERCEDES BENZ CLC (W203) 2008-2011,220 CDI 6MT RWD (150 HP),MERCEDES BENZ,4343.0,1727.0,1407.0,1505.0,MERCEDES BENZ CLC (W203) 2008-2011 220 CDI 6MT RWD (150 HP),1
4107,MERCEDES BENZ SL 63 AMG (R230) 2008-2011,6.2 V8 7AT (525 HP),MERCEDES BENZ,4534.0,1826.0,1295.0,1960.0,MERCEDES BENZ SL 63 AMG (R230) 2008-2011 6.2 V8 7AT (525 HP),2
4108,2008 Mercedes-Benz G-Class 5-door,500 V8 7AT AWD (388 HP),MERCEDES BENZ,4661.0,1760.0,1930.0,2445.0,2008 Mercedes-Benz G-Class 5-door 500 V8 7AT AWD (388 HP),2
4109,2009 Mercedes-Benz G55 AMG (W463),5.4L V8 Kompressor 5AT AWD (507 HP),MERCEDES BENZ,4681.0,1864.0,1935.0,2450.0,2009 Mercedes-Benz G55 AMG (W463) 5.4L V8 Kompressor 5AT AWD (507 HP),2
4110,MERCEDES BENZ ML-Klasse (W164) 2008-2011,350 V6 7AT AWD (272 HP),MERCEDES BENZ,4788.0,1910.0,1778.0,2185.0,MERCEDES BENZ ML-Klasse (W164) 2008-2011 350 V6 7AT AWD (272 HP),2
4111,MERCEDES BENZ ML 63 AMG (W164) 2008-2011,6.2L V8 7AT (510 HP),MERCEDES BENZ,4818.0,1951.0,1862.0,2310.0,MERCEDES BENZ ML 63 AMG (W164) 2008-2011 6.2L V8 7AT (510 HP),2
4112,MERCEDES BENZ SL 65 AMG Black Series 2008-2012,6.0 V12 5AT (670 HP),MERCEDES BENZ,4587.0,1958.0,1306.0,1870.0,MERCEDES BENZ SL 65 AMG Black Series 2008-2012 6.0 V12 5AT (670 HP),2
4113,MERCEDES BENZ A-Klasse (W169) 2008-2012,200 CDI CVT FWD (140 HP),MERCEDES BENZ,3881.0,1760.0,1590.0,1295.0,MERCEDES BENZ A-Klasse (W169) 2008-2012 200 CDI CVT FWD (140 HP),1
4114,MERCEDES BENZ B-Klasse 2008-2010,170 NGT BlueEFFICIENCY CVT (115 HP),MERCEDES BENZ,4135.0,1778.0,1623.0,1415.0,MERCEDES BENZ B-Klasse 2008-2010 170 NGT BlueEFFICIENCY CVT (115 HP),1
4115,MERCEDES BENZ GLK-Klasse (X204) 2008-Present,220 BlueTEC 4MATIC 7AT AWD (170 HP),MERCEDES BENZ,4529.0,1839.0,1689.0,1925.0,MERCEDES BENZ GLK-Klasse (X204) 2008-Present 220 BlueTEC 4MATIC 7AT AWD (170 HP),2
4116,MERCEDES BENZ A-Klasse Coupe (C169) 2008-2012,200 CDI 6MT FWD (140 HP),MERCEDES BENZ,3881.0,1763.0,1593.0,1340.0,MERCEDES BENZ A-Klasse Coupe (C169) 2008-2012 200 CDI 6MT FWD (140 HP),1
4117,MERCEDES BENZ SLK (R171) 2008-2011,350 7AT (305 HP),MERCEDES BENZ,4102.0,1778.0,1295.0,1405.0,MERCEDES BENZ SLK (R171) 2008-2011 350 7AT (305 HP),1
4118,MERCEDES BENZ SLK 55 AMG (R171) 2008-2011,5.4 V8 7AT (360 HP),MERCEDES BENZ,4102.0,1778.0,1295.0,1575.0,MERCEDES BENZ SLK 55 AMG (R171) 2008-2011 5.4 V8 7AT (360 HP),1
4119,MERCEDES BENZ SL 65 AMG (R230) 2008-2012,6.0 V12 Biturbo 5AT (612 HP),MERCEDES BENZ,4605.0,1816.0,1298.0,2120.0,MERCEDES BENZ SL 65 AMG (R230) 2008-2012 6.0 V12 Biturbo 5AT (612 HP),2
4120,MERCEDES BENZ CLS-Klasse (C219) 2008-2010,500 7AT RWD (338 HP),MERCEDES BENZ,4912.0,1872.0,1389.0,1823.0,MERCEDES BENZ CLS-Klasse (C219) 2008-2010 500 7AT RWD (338 HP),2
4121,MERCEDES BENZ C-Klasse T-Modell (S204) 2007-2011,320 CDI 4MATIC 7AT AWD (224 HP),MERCEDES BENZ,4595.0,1770.0,1458.0,1735.0,MERCEDES BENZ C-Klasse T-Modell (S204) 2007-2011 320 CDI 4MATIC 7AT AWD (224 HP),2
4122,MERCEDES BENZ C 63 T-Modell (S204) 2007-2011,6.2L V8 7AT RWD (457 HP),MERCEDES BENZ,4709.0,1793.0,1448.0,1795.0,MERCEDES BENZ C 63 T-Modell (S204) 2007-2011 6.2L V8 7AT RWD (457 HP),2
4123,2007 Mercedes-Benz G-Class Cabriolet,320 CDI 7AT AWD (224 HP),MERCEDES BENZ,4275.0,1760.0,1956.0,2320.0,2007 Mercedes-Benz G-Class Cabriolet 320 CDI 7AT AWD (224 HP),2
4124,MERCEDES BENZ C-Klasse (W204) 2007-2011,320 V6 CDI 6MT RWD (224 HP),MERCEDES BENZ,4582.0,1770.0,1448.0,1700.0,MERCEDES BENZ C-Klasse (W204) 2007-2011 320 V6 CDI 6MT RWD (224 HP),2
4125,MERCEDES BENZ CLK 63 AMG Black Series (C209) 2007-2009,6.2 V8 7AT (507 HP),MERCEDES BENZ,4656.0,1834.0,1364.0,1745.0,MERCEDES BENZ CLK 63 AMG Black Series (C209) 2007-2009 6.2 V8 7AT (507 HP),2
4126,MERCEDES BENZ SLR McLaren Roadster (C199) 2007-2009,5.4 V8 Kompressor 5AT (626 HP),MERCEDES BENZ,4656.0,1908.0,1252.0,1668.0,MERCEDES BENZ SLR McLaren Roadster (C199) 2007-2009 5.4 V8 Kompressor 5AT (626 HP),2
4127,MERCEDES BENZ C 63 AMG (W204) 2007-2011,6.2 V8 7AT (457 HP),MERCEDES BENZ,4724.0,1796.0,1438.0,1730.0,MERCEDES BENZ C 63 AMG (W204) 2007-2011 6.2 V8 7AT (457 HP),2
4128,MERCEDES BENZ CL 63 AMG (C216) 2007-2012,6.2 V8 7AT (525 HP),MERCEDES BENZ,5065.0,1872.0,1417.0,2085.0,MERCEDES BENZ CL 63 AMG (C216) 2007-2012 6.2 V8 7AT (525 HP),2
4129,MERCEDES BENZ CL 65 AMG (C216) 2007-2012,6.0 V12 5AT (612 HP),MERCEDES BENZ,5085.0,1872.0,1417.0,2240.0,MERCEDES BENZ CL 65 AMG (C216) 2007-2012 6.0 V12 5AT (612 HP),2
4130,MERCEDES BENZ CL 65 AMG 40th Anniversary (C216) 2007-2007,6.0 V12 5AT (612 HP),MERCEDES BENZ,5085.0,1872.0,1417.0,2240.0,MERCEDES BENZ CL 65 AMG 40th Anniversary (C216) 2007-2007 6.0 V12 5AT (612 HP),2
4131,2007 Mercedes-Benz G-Class 5-door,500 V8 5AT AWD (296 HP),MERCEDES BENZ,4661.0,1760.0,1930.0,2400.0,2007 Mercedes-Benz G-Class 5-door 500 V8 5AT AWD (296 HP),2
4132,MERCEDES BENZ S 63 AMG (W221) 2006-2009,6.2L V8 Lang 7AT (525 HP),MERCEDES BENZ,5250.0,1869.0,1476.0,2115.0,MERCEDES BENZ S 63 AMG (W221) 2006-2009 6.2L V8 Lang 7AT (525 HP),2
4133,MERCEDES BENZ CL (C216) 2006-2010,600 V12 5AT RWD (517 HP),MERCEDES BENZ,5065.0,1872.0,1417.0,2185.0,MERCEDES BENZ CL (C216) 2006-2010 600 V12 5AT RWD (517 HP),2
4134,MERCEDES BENZ E-Klasse (W211) 2006-2009,E 420 CDI V8 7AT RWD (318 HP)),MERCEDES BENZ,4856.0,1821.0,1486.0,1890.0,MERCEDES BENZ E-Klasse (W211) 2006-2009 E 420 CDI V8 7AT RWD (318 HP)),2
4135,MERCEDES BENZ E-Klasse T-Modell (S211) 2006-2009,500 V8 7AT RWD (388 HP),MERCEDES BENZ,4887.0,1821.0,1486.0,1895.0,MERCEDES BENZ E-Klasse T-Modell (S211) 2006-2009 500 V8 7AT RWD (388 HP),2
4136,MERCEDES BENZ E 63 AMG T-Modell (S211) 2006-2009,6.2L V8 7AT (514 HP),MERCEDES BENZ,4920.0,1821.0,1486.0,1955.0,MERCEDES BENZ E 63 AMG T-Modell (S211) 2006-2009 6.2L V8 7AT (514 HP),2
4137,MERCEDES BENZ CLS 63 AMG (C219) 2006-2007,6.2 V8 7AT (514 HP),MERCEDES BENZ,4915.0,1872.0,1389.0,1905.0,MERCEDES BENZ CLS 63 AMG (C219) 2006-2007 6.2 V8 7AT (514 HP),2
4138,MERCEDES BENZ CLK 63 AMG (C209) 2006-2009,6.2 V8 7AT (481 HP),MERCEDES BENZ,4651.0,1740.0,1400.0,1755.0,MERCEDES BENZ CLK 63 AMG (C209) 2006-2009 6.2 V8 7AT (481 HP),2
4139,MERCEDES BENZ CLK 63 AMG Cabrio (A209) 2006-2009,6.2 V8 7AT (481 HP),MERCEDES BENZ,4651.0,1740.0,1400.0,1875.0,MERCEDES BENZ CLK 63 AMG Cabrio (A209) 2006-2009 6.2 V8 7AT (481 HP),2
4140,MERCEDES BENZ SLK 55 AMG Black Series (R171) 2006-2008,5.4L V8 7AT (400 HP),MERCEDES BENZ,4087.0,1793.0,1270.0,1495.0,MERCEDES BENZ SLK 55 AMG Black Series (R171) 2006-2008 5.4L V8 7AT (400 HP),1
4141,MERCEDES BENZ CLK DTM AMG Cabrio (A209) 2006-2006,5.4 V8 Kompressor 5AT (582 HP),MERCEDES BENZ,4651.0,1801.0,1359.0,1748.0,MERCEDES BENZ CLK DTM AMG Cabrio (A209) 2006-2006 5.4 V8 Kompressor 5AT (582 HP),2
4142,MERCEDES BENZ SL-Klasse (R230) 2006-2008,600 V12 5AT (517 HP),MERCEDES BENZ,4534.0,1826.0,1290.0,2045.0,MERCEDES BENZ SL-Klasse (R230) 2006-2008 600 V12 5AT (517 HP),2
4143,MERCEDES BENZ SL 55 AMG (R230) 2006-Present,5.4 V8 Kompressor 5AT (500 HP),MERCEDES BENZ,4534.0,1826.0,1295.0,1960.0,MERCEDES BENZ SL 55 AMG (R230) 2006-Present 5.4 V8 Kompressor 5AT (500 HP),2
4144,MERCEDES BENZ SLR McLaren 722 Edition (C199) 2006-2007,5.4 V8 Kompressor 5AT (650 HP),MERCEDES BENZ,4656.0,1908.0,1252.0,1724.0,MERCEDES BENZ SLR McLaren 722 Edition (C199) 2006-2007 5.4 V8 Kompressor 5AT (650 HP),2
4145,MERCEDES BENZ S 65 AMG (W221) 2006-2009,6.0L V12 5AT (612 HP),MERCEDES BENZ,5250.0,1869.0,1476.0,2250.0,MERCEDES BENZ S 65 AMG (W221) 2006-2009 6.0L V12 5AT (612 HP),2
4146,2006 Mercedes-Benz E 63 AMG,6.2 V8,MERCEDES BENZ,4882.0,1821.0,1412.0,1840.0,2006 Mercedes-Benz E 63 AMG 6.2 V8,2
4147,2006 Mercedes-Benz G 55 AMG,5.4L V8 Kompressor 5AT AWD (500 HP),MERCEDES BENZ,4681.0,1864.0,1935.0,2450.0,2006 Mercedes-Benz G 55 AMG 5.4L V8 Kompressor 5AT AWD (500 HP),2
4148,MERCEDES BENZ SL 65 AMG (R230) 2006-2008,6.0L V12 5AT (612 HP),MERCEDES BENZ,4534.0,1826.0,1295.0,2116.0,MERCEDES BENZ SL 65 AMG (R230) 2006-2008 6.0L V12 5AT (612 HP),2
4149,MERCEDES BENZ R 63 AMG (W251) 2006-2008,6.2 V8,MERCEDES BENZ,5174.0,1923.0,1664.0,2275.0,MERCEDES BENZ R 63 AMG (W251) 2006-2008 6.2 V8,2
4150,MERCEDES BENZ GL-Klasse (X164) 2006-2009,420 V8 CDI 4MATIC 7AT AWD (306 HP),MERCEDES BENZ,5088.0,1920.0,1839.0,2475.0,MERCEDES BENZ GL-Klasse (X164) 2006-2009 420 V8 CDI 4MATIC 7AT AWD (306 HP),2
4151,2005 Mercedes-Benz B-Class (W245),180 CDI CVT FWD (109 HP),MERCEDES BENZ,4270.0,1778.0,1603.0,1445.0,2005 Mercedes-Benz B-Class (W245) 180 CDI CVT FWD (109 HP),1
4152,2005 Mercedes-Benz S-Class (W221),600 V8 5AT RWD (517 HP),MERCEDES BENZ,5207.0,1872.0,1473.0,2180.0,2005 Mercedes-Benz S-Class (W221) 600 V8 5AT RWD (517 HP),2
4153,MERCEDES BENZ ML-Klasse (W164) 2005-2008,420 CDI V8 7AT AWD (306 HP),MERCEDES BENZ,4788.0,1910.0,1816.0,2315.0,MERCEDES BENZ ML-Klasse (W164) 2005-2008 420 CDI V8 7AT AWD (306 HP),2
4154,MERCEDES BENZ ML 63 AMG (W164) 2005-2007,6.3L V8 7AT (510 HP),MERCEDES BENZ,4821.0,1951.0,1862.0,2310.0,MERCEDES BENZ ML 63 AMG (W164) 2005-2007 6.3L V8 7AT (510 HP),2
4155,2005 Mercedes-Benz R-Class (W251),280 CDI V6 7AT AWD (190 HP),MERCEDES BENZ,4938.0,1923.0,1661.0,2250.0,2005 Mercedes-Benz R-Class (W251) 280 CDI V6 7AT AWD (190 HP),2
4156,MERCEDES BENZ R-Klasse Lang (W251) 2005-2010,320 CDI 7AT RWD (221 HP),MERCEDES BENZ,5174.0,1923.0,1664.0,2295.0,MERCEDES BENZ R-Klasse Lang (W251) 2005-2010 320 CDI 7AT RWD (221 HP),2
4157,MERCEDES BENZ CLK (C209) 2005-2009,500 7AT RWD (306 HP),MERCEDES BENZ,4643.0,1740.0,1415.0,1660.0,MERCEDES BENZ CLK (C209) 2005-2009 500 7AT RWD (306 HP),2
4158,MERCEDES BENZ CLK Cabrio (A209) 2005-2009,500 7AT RWD (388 HP),MERCEDES BENZ,4651.0,1740.0,1412.0,1800.0,MERCEDES BENZ CLK Cabrio (A209) 2005-2009 500 7AT RWD (388 HP),2
4159,2004 Mercedes-Benz A-Class (W169),200 CDI CVT FWD (140 HP),MERCEDES BENZ,3838.0,1763.0,1595.0,1295.0,2004 Mercedes-Benz A-Class (W169) 200 CDI CVT FWD (140 HP),1
4160,2004 Mercedes-Benz A-Class Coupe (W169),200 CDI CVT FWD (140 HP),MERCEDES BENZ,3838.0,1763.0,1595.0,1270.0,2004 Mercedes-Benz A-Class Coupe (W169) 200 CDI CVT FWD (140 HP),1
4161,2004 Mercedes-Benz C 55 AMG,5.4 V8 5AT (367 HP),MERCEDES BENZ,4610.0,1745.0,1412.0,1635.0,2004 Mercedes-Benz C 55 AMG 5.4 V8 5AT (367 HP),2
4162,2004 Mercedes-Benz E 55 AMG Wagon (S211),5.4L V8 Kompressor 5AT (476 HP),MERCEDES BENZ,4872.0,1821.0,1412.0,1835.0,2004 Mercedes-Benz E 55 AMG Wagon (S211) 5.4L V8 Kompressor 5AT (476 HP),2
4163,2004 Mercedes-Benz CLS (C219),320 CDI 7AT RWD (224 HP),MERCEDES BENZ,4912.0,1872.0,1402.0,1815.0,2004 Mercedes-Benz CLS (C219) 320 CDI 7AT RWD (224 HP),2
4164,2004 Mercedes-Benz CLS 55 AMG (C219),5.4L V8 Kompressor 5AT (476 HP),MERCEDES BENZ,4915.0,1872.0,1389.0,1920.0,2004 Mercedes-Benz CLS 55 AMG (C219) 5.4L V8 Kompressor 5AT (476 HP),2
4165,2004 Mercedes-Benz SLK (R171),350 6MT RWD (272 HP),MERCEDES BENZ,4082.0,1788.0,1298.0,1465.0,2004 Mercedes-Benz SLK (R171) 350 6MT RWD (272 HP),1
4166,2004 Mercedes-Benz SLK 55 AMG (R171),5.4L V8 7AT (360 HP),MERCEDES BENZ,4087.0,1793.0,1270.0,1540.0,2004 Mercedes-Benz SLK 55 AMG (R171) 5.4L V8 7AT (360 HP),1
4167,2004 Mercedes-Benz G55 AMG,5.4L V8 Kompressor 5AT AWD (476 HP),MERCEDES BENZ,4681.0,1864.0,1930.0,2550.0,2004 Mercedes-Benz G55 AMG 5.4L V8 Kompressor 5AT AWD (476 HP),3
4168,MERCEDES BENZ C-Klasse (W203) 2004-2007,320 V6 CDI 6MT RWD (224 HP),MERCEDES BENZ,4526.0,1727.0,1425.0,1630.0,MERCEDES BENZ C-Klasse (W203) 2004-2007 320 V6 CDI 6MT RWD (224 HP),2
4169,MERCEDES BENZ C-Klasse T-Modell (W203) 2004-2007,320 CDI 6MT RWD (224 HP),MERCEDES BENZ,4542.0,1727.0,1466.0,1680.0,MERCEDES BENZ C-Klasse T-Modell (W203) 2004-2007 320 CDI 6MT RWD (224 HP),2
4170,2002 Mercedes-Benz C 55 AMG T-Modell,5.4 V8 5AT (367 HP),MERCEDES BENZ,4610.0,1745.0,1412.0,1595.0,2002 Mercedes-Benz C 55 AMG T-Modell 5.4 V8 5AT (367 HP),1
4171,MERCEDES BENZ C-Klasse Sport Coupe (W203) 2004-2007,350 6MT RWD (272 HP),MERCEDES BENZ,4343.0,1727.0,1410.0,1540.0,MERCEDES BENZ C-Klasse Sport Coupe (W203) 2004-2007 350 6MT RWD (272 HP),1
4172,MERCEDES BENZ CLK DTM AMG (C209) 2004-2004,5.4 V8 Kompressor 5AT (582 HP),MERCEDES BENZ,4651.0,1801.0,1359.0,1748.0,MERCEDES BENZ CLK DTM AMG (C209) 2004-2004 5.4 V8 Kompressor 5AT (582 HP),2
4173,MERCEDES BENZ S 65 AMG (W220) 2004-2006,6.0 V12,MERCEDES BENZ,5164.0,1854.0,1445.0,2220.0,MERCEDES BENZ S 65 AMG (W220) 2004-2006 6.0 V12,2
4174,MERCEDES BENZ SL 65 AMG (R230) 2004-2006,6.0L V12 5AT (612 HP),MERCEDES BENZ,4534.0,1826.0,1295.0,2120.0,MERCEDES BENZ SL 65 AMG (R230) 2004-2006 6.0L V12 5AT (612 HP),2
4175,2003 Mercedes-Benz E-Class Wagon (S211),320 CDI V6 5AT RWD (204 HP),MERCEDES BENZ,4849.0,1821.0,1496.0,1885.0,2003 Mercedes-Benz E-Class Wagon (S211) 320 CDI V6 5AT RWD (204 HP),2
4176,2003 Mercedes-Benz CLK 55 AMG (C209),5.4 V8 5AT (367 HP),MERCEDES BENZ,4651.0,1740.0,1400.0,1715.0,2003 Mercedes-Benz CLK 55 AMG (C209) 5.4 V8 5AT (367 HP),2
4177,2003 Mercedes-Benz CLK Cabriolet (A209),500 5AT RWD (306 HP),MERCEDES BENZ,4656.0,1740.0,1412.0,1685.0,2003 Mercedes-Benz CLK Cabriolet (A209) 500 5AT RWD (306 HP),2
4178,2003 Mercedes-Benz CLK 55 AMG Cabriolet (A209),5.4L V8 5AT (367 HP),MERCEDES BENZ,4638.0,1740.0,1400.0,1820.0,2003 Mercedes-Benz CLK 55 AMG Cabriolet (A209) 5.4L V8 5AT (367 HP),2
4179,2003 Mercedes-Benz SLR McLaren (C199),5.4 V8 Kompressor 5AT (626 HP),MERCEDES BENZ,4656.0,1908.0,1260.0,1768.0,2003 Mercedes-Benz SLR McLaren (C199) 5.4 V8 Kompressor 5AT (626 HP),2
4180,MERCEDES BENZ VIANO 2003-2010,3.5L V6 5AT RWD (258 HP),MERCEDES BENZ,4747.0,1900.0,1875.0,2115.0,MERCEDES BENZ VIANO 2003-2010 3.5L V6 5AT RWD (258 HP),2
4181,MERCEDES BENZ CL 65 AMG (C215) 2003-2006,6.0 V12 5AT (612 HP),MERCEDES BENZ,4994.0,1857.0,1397.0,2055.0,MERCEDES BENZ CL 65 AMG (C215) 2003-2006 6.0 V12 5AT (612 HP),2
4182,2002 Mercedes-Benz C-Class SportCoupe AMG (C203),30 CDI 5AT RWD (231 HP),MERCEDES BENZ,4343.0,1727.0,1407.0,1537.0,2002 Mercedes-Benz C-Class SportCoupe AMG (C203) 30 CDI 5AT RWD (231 HP),1
